Code,Cause,ISO3,Year,Sex,Age Group.2,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
1242,Paralytic ileus and intestinal obstruction,CHN,2009,MLE,45-49,50400000,199.82,0.4,9268.89,18.39
170,Meningitis,CHN,2009,MLE,45-49,50400000,196.08,0.39,9523.05,18.89
754,Thyroid cancer,CHN,2009,MLE,45-49,50400000,183.98,0.37,8532.31,16.93
700,Breast cancer,CHN,2009,MLE,45-49,50400000,180.1,0.36,8106.07,16.08
1246,Gallbladder and biliary diseases,CHN,2009,MLE,45-49,50400000,152.33,0.3,61674.18,122.37
755,Mesothelioma,CHN,2009,MLE,45-49,50400000,145.16,0.29,6280.22,12.46
110,Diarrhoeal diseases,CHN,2009,MLE,45-49,50400000,135.65,0.27,32417.27,64.32
811,Thalassaemias,CHN,2009,MLE,45-49,50400000,117.29,0.23,12039.94,23.89
180,Encephalitis,CHN,2009,MLE,45-49,50400000,109.18,0.22,9363.67,18.58
980,Multiple sclerosis,CHN,2009,MLE,45-49,50400000,112.35,0.22,5340.58,10.6
1350,Rheumatoid arthritis,CHN,2009,MLE,45-49,50400000,102.14,0.2,18065.04,35.84
1244,Inflammatory bowel disease,CHN,2009,MLE,45-49,50400000,96.05,0.19,10835.01,21.5
1630,Collective violence and legal intervention,CHN,2009,MLE,45-49,50400000,88.99,0.18,4269.7,8.47
1330,Skin diseases,CHN,2009,MLE,45-49,50400000,80.44,0.16,108070.9,214.43
550,Protein-energy malnutrition,CHN,2009,MLE,45-49,50400000,76.3,0.15,29209.29,57.95
1290,Urolithiasis,CHN,2009,MLE,45-49,50400000,66.83,0.13,6898.89,13.69
742,Testicular cancer,CHN,2009,MLE,45-49,50400000,51.79,0.1,2511.66,4.98
160,Tetanus,CHN,2009,MLE,45-49,50400000,44.16,0.09,1901.81,3.77
1240,Appendicitis,CHN,2009,MLE,45-49,50400000,44.78,0.09,2915.28,5.78
400,Upper respiratory infections,CHN,2009,MLE,45-49,50400000,40.36,0.08,30429.66,60.38
1580,Natural disasters,CHN,2009,MLE,45-49,50400000,28.87,0.06,4240.41,8.41
250,Schistosomiasis,CHN,2009,MLE,45-49,50400000,19.35,0.04,4050.49,8.04
285,Cysticercosis,CHN,2009,MLE,45-49,50400000,12.67,0.03,17142.88,34.01
200,Acute hepatitis C,CHN,2009,MLE,45-49,50400000,9.98,0.02,435.99,0.87
205,Acute hepatitis E,CHN,2009,MLE,45-49,50400000,10.61,0.02,582.13,1.16
130,Whooping cough,CHN,2009,MLE,45-49,50400000,4.59,0.01,211.08,0.42
50,Syphilis,CHN,2009,MLE,45-49,50400000,6.56,0.01,747.09,1.48
295,Echinococcosis,CHN,2009,MLE,45-49,50400000,5.93,0.01,682.52,1.35
300,Dengue,CHN,2009,MLE,45-49,50400000,0.15,0,1006.53,2
310,Trachoma,CHN,2009,MLE,45-49,50400000,0,0,504.84,1
315,Yellow fever,CHN,2009,MLE,45-49,50400000,0,0,0,0
340,Ascariasis,CHN,2009,MLE,45-49,50400000,0.88,0,204.37,0.41
350,Trichuriasis,CHN,2009,MLE,45-49,50400000,0,0,256.45,0.51
360,Hookworm disease,CHN,2009,MLE,45-49,50400000,0,0,1934.99,3.84
362,Food-bourne trematodes,CHN,2009,MLE,45-49,50400000,0,0,45640.39,90.56
365,Leprosy,CHN,2009,MLE,45-49,50400000,0,0,46.49,0.09
410,Otitis media,CHN,2009,MLE,45-49,50400000,0.06,0,12503.63,24.81
420,Maternal conditions,CHN,2009,MLE,45-49,50400000,0,0,0,0
490,Neonatal conditions,CHN,2009,MLE,45-49,50400000,0,0,70133.6,139.15
560,Iodine deficiency,CHN,2009,MLE,45-49,50400000,0,0,10873.65,21.57
570,Vitamin A deficiency,CHN,2009,MLE,45-49,50400000,0,0,973.96,1.93
580,Iron-deficiency anaemia,CHN,2009,MLE,45-49,50400000,0,0,33309.45,66.09
60,Chlamydia,CHN,2009,MLE,45-49,50400000,0,0,4103.82,8.14
70,Gonorrhoea,CHN,2009,MLE,45-49,50400000,0.9,0,1029.39,2.04
80,Trichomoniasis,CHN,2009,MLE,45-49,50400000,0,0,370.99,0.74
85,Genital herpes,CHN,2009,MLE,45-49,50400000,0,0,1403.52,2.78
140,Diphtheria,CHN,2009,MLE,45-49,50400000,2.24,0,96.18,0.19
150,Measles,CHN,2009,MLE,45-49,50400000,0.87,0,38.46,0.08
220,Malaria,CHN,2009,MLE,45-49,50400000,0.55,0,36.72,0.07
230,African trypanosomiasis,CHN,2009,MLE,45-49,50400000,0,0,0,0
240,Chagas disease,CHN,2009,MLE,45-49,50400000,0,0,0,0
260,Leishmaniasis,CHN,2009,MLE,45-49,50400000,0,0,0.77,0
270,Lymphatic filariasis,CHN,2009,MLE,45-49,50400000,0,0,0,0
280,Onchocerciasis,CHN,2009,MLE,45-49,50400000,0,0,0,0
186,Acute hepatitis A,CHN,2009,MLE,45-49,50400000,0,0,797.35,1.58
710,Cervix uteri cancer,CHN,2009,MLE,45-49,50400000,0,0,0,0
720,Corpus uteri cancer,CHN,2009,MLE,45-49,50400000,0,0,0,0
730,Ovary cancer,CHN,2009,MLE,45-49,50400000,0,0,0,0
812,Sickle cell disorders and trait,CHN,2009,MLE,45-49,50400000,0.79,0,224.13,0.44
830,Depressive disorders,CHN,2009,MLE,45-49,50400000,0,0,265262.5,526.31
840,Bipolar disorder,CHN,2009,MLE,45-49,50400000,0,0,27060.54,53.69
850,Schizophrenia,CHN,2009,MLE,45-49,50400000,0,0,195939.1,388.77
880,Anxiety disorders,CHN,2009,MLE,45-49,50400000,0,0,127366.6,252.71
890,Eating disorders,CHN,2009,MLE,45-49,50400000,2.05,0,2021.76,4.01
900,Autism and Asperger syndrome,CHN,2009,MLE,45-49,50400000,0,0,39464.21,78.3
910,Childhood behavioural disorders,CHN,2009,MLE,45-49,50400000,0,0,6514.95,12.93
920,Idiopathic intellectual disability,CHN,2009,MLE,45-49,50400000,0,0,18826.07,37.35
1470,Oral conditions,CHN,2009,MLE,45-49,50400000,0,0,135851.2,269.55
1505,Sudden infant death syndrome,CHN,2009,MLE,45-49,50400000,0,0,0,0
1280,Benign prostatic hyperplasia,CHN,2009,MLE,45-49,50400000,0,0,2050.68,4.07
1310,Infertility,CHN,2009,MLE,45-49,50400000,0,0,15724.05,31.2
1320,Gynecological diseases,CHN,2009,MLE,45-49,50400000,0,0,0,0
1360,Osteoarthritis,CHN,2009,MLE,45-49,50400000,0,0,146025.1,289.73
1370,Gout,CHN,2009,MLE,45-49,50400000,0,0,30049.85,59.62
1380,Back and neck pain,CHN,2009,MLE,45-49,50400000,0,0,397608.7,788.91
990,Migraine,CHN,2009,MLE,45-49,50400000,0,0,161422.2,320.28
1000,Non-migraine headache,CHN,2009,MLE,45-49,50400000,0,0,32976.61,65.43
1030,Glaucoma,CHN,2009,MLE,45-49,50400000,0,0,1664.42,3.3
1040,Cataracts,CHN,2009,MLE,45-49,50400000,0,0,12284.28,24.37
1050,Uncorrected refractive errors,CHN,2009,MLE,45-49,50400000,0,0,168708.7,334.74
1060,Macular degeneration,CHN,2009,MLE,45-49,50400000,0,0,0,0
1070,Other vision loss,CHN,2009,MLE,45-49,50400000,0,0,41673.05,82.68
1080,Other hearing loss,CHN,2009,MLE,45-49,50400000,0,0,329797.4,654.36
1140,Stroke,CHN,2009,MLE,50-54,42500000,43950.52,103.41,1810654,4260.36
1130,Ischaemic heart disease,CHN,2009,MLE,50-54,42500000,33434.3,78.67,1338242,3148.8
680,"Trachea, bronchus, lung cancers",CHN,2009,MLE,50-54,42500000,24901.88,58.59,956446.2,2250.46
640,Stomach cancer,CHN,2009,MLE,50-54,42500000,21605.6,50.84,832907.8,1959.78
1530,Road injury,CHN,2009,MLE,50-54,42500000,16033.07,37.72,741605.4,1744.95
630,Oesophagus cancer,CHN,2009,MLE,50-54,42500000,14426,33.94,554540.8,1304.8
1230,Cirrhosis of the liver,CHN,2009,MLE,50-54,42500000,12902.85,30.36,500735.2,1178.2
660,Liver cancer,CHN,2009,MLE,50-54,42500000,11126.06,26.18,426886,1004.44
1180,Chronic obstructive pulmonary disease,CHN,2009,MLE,50-54,42500000,9102.09,21.42,468856.6,1103.19
650,Colon and rectum cancers,CHN,2009,MLE,50-54,42500000,8088.56,19.03,318632.2,749.72
1610,Self-harm,CHN,2009,MLE,50-54,42500000,5944.49,13.99,229496.5,539.99
1550,Falls,CHN,2009,MLE,50-54,42500000,4924.53,11.59,289418.4,680.98
1270,Kidney diseases,CHN,2009,MLE,50-54,42500000,4340.67,10.21,228105,536.72
100,HIV/AIDS,CHN,2009,MLE,50-54,42500000,3842,9.04,149251.6,351.18
620,Mouth and oropharynx cancers,CHN,2009,MLE,50-54,42500000,3665.16,8.62,144094.7,339.05
670,Pancreas cancer,CHN,2009,MLE,50-54,42500000,3597.9,8.47,137935.7,324.55
800,Diabetes mellitus,CHN,2009,MLE,50-54,42500000,3172.03,7.46,415008.3,976.49
1120,Hypertensive heart disease,CHN,2009,MLE,50-54,42500000,2798.01,6.58,121240.7,285.27
1575,Exposure to mechanical forces,CHN,2009,MLE,50-54,42500000,2659.62,6.26,128568.4,302.51
30,Tuberculosis,CHN,2009,MLE,50-54,42500000,2548.15,6,116596.5,274.34
760,"Lymphomas, multiple myeloma",CHN,2009,MLE,50-54,42500000,2426.32,5.71,94754.6,222.95
751,Brain and nervous system cancers,CHN,2009,MLE,50-54,42500000,2377.97,5.6,91500.82,215.3
860,Alcohol use disorders,CHN,2009,MLE,50-54,42500000,2239.83,5.27,214978.3,505.83
770,Leukaemia,CHN,2009,MLE,50-54,42500000,2061.59,4.85,81049.4,190.7
390,Lower respiratory infections,CHN,2009,MLE,50-54,42500000,1861.31,4.38,72806.29,171.31
1110,Rheumatic heart disease,CHN,2009,MLE,50-54,42500000,1676.8,3.95,73019.68,171.81
1570,Drowning,CHN,2009,MLE,50-54,42500000,1623.62,3.82,63138.21,148.56
1220,Peptic ulcer disease,CHN,2009,MLE,50-54,42500000,1549.27,3.65,62433.92,146.9
1540,Poisonings,CHN,2009,MLE,50-54,42500000,1149.11,2.7,45096.53,106.11
745,Kidney cancer,CHN,2009,MLE,50-54,42500000,1062.63,2.5,41816.2,98.39
753,Larynx cancer,CHN,2009,MLE,50-54,42500000,996.31,2.34,39315.2,92.51
1150,"Cardiomyopathy, myocarditis, endocarditis",CHN,2009,MLE,50-54,42500000,939.52,2.21,37622.02,88.52
752,Gallbladder and biliary tract cancer,CHN,2009,MLE,50-54,42500000,928.34,2.18,35635.81,83.85
950,Alzheimer disease and other dementias,CHN,2009,MLE,50-54,42500000,897.08,2.11,51143.03,120.34
750,Bladder cancer,CHN,2009,MLE,50-54,42500000,877.41,2.06,35797.31,84.23
320,Rabies,CHN,2009,MLE,50-54,42500000,563.61,1.33,21473.34,50.53
1620,Interpersonal violence,CHN,2009,MLE,50-54,42500000,547.03,1.29,56775.62,133.59
1241,Gastritis and duodenitis,CHN,2009,MLE,50-54,42500000,513.5,1.21,40423.05,95.11
970,Epilepsy,CHN,2009,MLE,50-54,42500000,511.83,1.2,45220.51,106.4
740,Prostate cancer,CHN,2009,MLE,50-54,42500000,502.87,1.18,20757.01,48.84
1190,Asthma,CHN,2009,MLE,50-54,42500000,469.22,1.1,35282.33,83.02
960,Parkinson disease,CHN,2009,MLE,50-54,42500000,439.11,1.03,27455.02,64.6
690,Melanoma and other skin cancers,CHN,2009,MLE,50-54,42500000,433.31,1.02,16760.2,39.44
1248,Pancreatitis,CHN,2009,MLE,50-54,42500000,422.77,0.99,17473.62,41.11
1560,"Fire, heat and hot substances",CHN,2009,MLE,50-54,42500000,377.14,0.89,27974.25,65.82
870,Drug use disorders,CHN,2009,MLE,50-54,42500000,335.91,0.79,61162.15,143.91
1242,Paralytic ileus and intestinal obstruction,CHN,2009,MLE,50-54,42500000,255.51,0.6,10519.42,24.75
754,Thyroid cancer,CHN,2009,MLE,50-54,42500000,252.63,0.59,10324.51,24.29
700,Breast cancer,CHN,2009,MLE,50-54,42500000,229.33,0.54,9144.94,21.52
1400,Congenital anomalies,CHN,2009,MLE,50-54,42500000,215.82,0.51,38248.13,90
190,Acute hepatitis B,CHN,2009,MLE,50-54,42500000,213.71,0.5,11253.55,26.48
1246,Gallbladder and biliary diseases,CHN,2009,MLE,50-54,42500000,209.15,0.49,62067.04,146.04
170,Meningitis,CHN,2009,MLE,50-54,42500000,180,0.42,7717.01,18.16
755,Mesothelioma,CHN,2009,MLE,50-54,42500000,167.02,0.39,6424.11,15.12
110,Diarrhoeal diseases,CHN,2009,MLE,50-54,42500000,135.94,0.32,27984.27,65.85
1350,Rheumatoid arthritis,CHN,2009,MLE,50-54,42500000,136.22,0.32,20353.69,47.89
980,Multiple sclerosis,CHN,2009,MLE,50-54,42500000,106.93,0.25,4499.6,10.59
811,Thalassaemias,CHN,2009,MLE,50-54,42500000,102.89,0.24,9978.93,23.48
1290,Urolithiasis,CHN,2009,MLE,50-54,42500000,96.4,0.23,7917.67,18.63
1244,Inflammatory bowel disease,CHN,2009,MLE,50-54,42500000,98.71,0.23,10004.06,23.54
1330,Skin diseases,CHN,2009,MLE,50-54,42500000,87.4,0.21,90873.1,213.82
180,Encephalitis,CHN,2009,MLE,50-54,42500000,87.67,0.21,6954.43,16.36
550,Protein-energy malnutrition,CHN,2009,MLE,50-54,42500000,71.1,0.17,25523.49,60.06
1630,Collective violence and legal intervention,CHN,2009,MLE,50-54,42500000,52.21,0.12,2307.54,5.43
160,Tetanus,CHN,2009,MLE,50-54,42500000,44.82,0.11,1712.47,4.03
400,Upper respiratory infections,CHN,2009,MLE,50-54,42500000,46.69,0.11,24858.48,58.49
742,Testicular cancer,CHN,2009,MLE,50-54,42500000,42.3,0.1,1831.26,4.31
1240,Appendicitis,CHN,2009,MLE,50-54,42500000,43.83,0.1,2429.33,5.72
1580,Natural disasters,CHN,2009,MLE,50-54,42500000,26.06,0.06,3645.64,8.58
250,Schistosomiasis,CHN,2009,MLE,50-54,42500000,23.9,0.06,3654.8,8.6
205,Acute hepatitis E,CHN,2009,MLE,50-54,42500000,17.35,0.04,744.3,1.75
285,Cysticercosis,CHN,2009,MLE,50-54,42500000,11.01,0.03,16990.47,39.98
200,Acute hepatitis C,CHN,2009,MLE,50-54,42500000,8.92,0.02,347.27,0.82
50,Syphilis,CHN,2009,MLE,50-54,42500000,10.15,0.02,823.92,1.94
130,Whooping cough,CHN,2009,MLE,50-54,42500000,3.43,0.01,141.1,0.33
295,Echinococcosis,CHN,2009,MLE,50-54,42500000,5.89,0.01,640.44,1.51
300,Dengue,CHN,2009,MLE,50-54,42500000,0.54,0,775.34,1.82
310,Trachoma,CHN,2009,MLE,50-54,42500000,0,0,685.25,1.61
315,Yellow fever,CHN,2009,MLE,50-54,42500000,0,0,0,0
260,Leishmaniasis,CHN,2009,MLE,50-54,42500000,0,0,0.53,0
270,Lymphatic filariasis,CHN,2009,MLE,50-54,42500000,0,0,0,0
280,Onchocerciasis,CHN,2009,MLE,50-54,42500000,0,0,0,0
410,Otitis media,CHN,2009,MLE,50-54,42500000,0.06,0,10332.05,24.31
420,Maternal conditions,CHN,2009,MLE,50-54,42500000,0,0,0,0
490,Neonatal conditions,CHN,2009,MLE,50-54,42500000,0,0,52676.53,123.94
340,Ascariasis,CHN,2009,MLE,50-54,42500000,0.87,0,160.05,0.38
350,Trichuriasis,CHN,2009,MLE,50-54,42500000,0,0,187.35,0.44
360,Hookworm disease,CHN,2009,MLE,50-54,42500000,0,0,1600.08,3.76
362,Food-bourne trematodes,CHN,2009,MLE,50-54,42500000,0,0,27789.21,65.39
365,Leprosy,CHN,2009,MLE,50-54,42500000,0,0,45.99,0.11
140,Diphtheria,CHN,2009,MLE,50-54,42500000,1.69,0,64.43,0.15
150,Measles,CHN,2009,MLE,50-54,42500000,0.66,0,25.69,0.06
60,Chlamydia,CHN,2009,MLE,50-54,42500000,0,0,1606.23,3.78
70,Gonorrhoea,CHN,2009,MLE,50-54,42500000,0.75,0,668.8,1.57
80,Trichomoniasis,CHN,2009,MLE,50-54,42500000,0,0,236.35,0.56
85,Genital herpes,CHN,2009,MLE,50-54,42500000,0,0,1231.94,2.9
186,Acute hepatitis A,CHN,2009,MLE,50-54,42500000,0,0,432.97,1.02
220,Malaria,CHN,2009,MLE,50-54,42500000,0.28,0,20.17,0.05
230,African trypanosomiasis,CHN,2009,MLE,50-54,42500000,0,0,0,0
240,Chagas disease,CHN,2009,MLE,50-54,42500000,0,0,0,0
710,Cervix uteri cancer,CHN,2009,MLE,50-54,42500000,0,0,0,0
720,Corpus uteri cancer,CHN,2009,MLE,50-54,42500000,0,0,0,0
730,Ovary cancer,CHN,2009,MLE,50-54,42500000,0,0,0,0
560,Iodine deficiency,CHN,2009,MLE,50-54,42500000,0,0,8495.97,19.99
570,Vitamin A deficiency,CHN,2009,MLE,50-54,42500000,0,0,825.82,1.94
580,Iron-deficiency anaemia,CHN,2009,MLE,50-54,42500000,0,0,29544.22,69.52
812,Sickle cell disorders and trait,CHN,2009,MLE,50-54,42500000,0.33,0,182.15,0.43
830,Depressive disorders,CHN,2009,MLE,50-54,42500000,0,0,248963.1,585.8
840,Bipolar disorder,CHN,2009,MLE,50-54,42500000,0,0,23447.2,55.17
850,Schizophrenia,CHN,2009,MLE,50-54,42500000,0,0,150834.9,354.91
880,Anxiety disorders,CHN,2009,MLE,50-54,42500000,0,0,112242.7,264.1
890,Eating disorders,CHN,2009,MLE,50-54,42500000,0,0,0,0
900,Autism and Asperger syndrome,CHN,2009,MLE,50-54,42500000,0,0,31613.64,74.39
910,Childhood behavioural disorders,CHN,2009,MLE,50-54,42500000,0,0,4234.36,9.96
920,Idiopathic intellectual disability,CHN,2009,MLE,50-54,42500000,0,0,14651.44,34.47
1470,Oral conditions,CHN,2009,MLE,50-54,42500000,0,0,138914.9,326.86
1505,Sudden infant death syndrome,CHN,2009,MLE,50-54,42500000,0,0,0,0
1310,Infertility,CHN,2009,MLE,50-54,42500000,0,0,0,0
1320,Gynecological diseases,CHN,2009,MLE,50-54,42500000,0,0,0,0
1280,Benign prostatic hyperplasia,CHN,2009,MLE,50-54,42500000,0,0,6628.71,15.6
1360,Osteoarthritis,CHN,2009,MLE,50-54,42500000,0,0,202066.3,475.45
1370,Gout,CHN,2009,MLE,50-54,42500000,0,0,28941.96,68.1
1380,Back and neck pain,CHN,2009,MLE,50-54,42500000,0,0,331065.8,778.98
990,Migraine,CHN,2009,MLE,50-54,42500000,0,0,127566.5,300.16
1000,Non-migraine headache,CHN,2009,MLE,50-54,42500000,0,0,28003.82,65.89
1030,Glaucoma,CHN,2009,MLE,50-54,42500000,0,0,2568.43,6.04
1040,Cataracts,CHN,2009,MLE,50-54,42500000,0,0,19111.03,44.97
1050,Uncorrected refractive errors,CHN,2009,MLE,50-54,42500000,0,0,217521.2,511.81
1060,Macular degeneration,CHN,2009,MLE,50-54,42500000,0,0,2358.84,5.55
1070,Other vision loss,CHN,2009,MLE,50-54,42500000,0,0,54758.64,128.84
1080,Other hearing loss,CHN,2009,MLE,50-54,42500000,0,0,362322.5,852.52
1140,Stroke,CHN,2009,MLE,55-59,41400000,73011.95,176.36,2649981,6400.92
1130,Ischaemic heart disease,CHN,2009,MLE,55-59,41400000,51157.66,123.57,1795764,4337.59
680,"Trachea, bronchus, lung cancers",CHN,2009,MLE,55-59,41400000,43687.63,105.53,1469031,3548.38
640,Stomach cancer,CHN,2009,MLE,55-59,41400000,35717.15,86.27,1205414,2911.63
630,Oesophagus cancer,CHN,2009,MLE,55-59,41400000,24729.1,59.73,832110,2009.93
1180,Chronic obstructive pulmonary disease,CHN,2009,MLE,55-59,41400000,19453.78,46.99,828231.8,2000.56
1530,Road injury,CHN,2009,MLE,55-59,41400000,16693.63,40.32,700049.8,1690.94
1230,Cirrhosis of the liver,CHN,2009,MLE,55-59,41400000,15731.74,38,534527.5,1291.13
660,Liver cancer,CHN,2009,MLE,55-59,41400000,14386,34.75,483165.9,1167.07
650,Colon and rectum cancers,CHN,2009,MLE,55-59,41400000,12371.62,29.88,427390.9,1032.35
1610,Self-harm,CHN,2009,MLE,55-59,41400000,7551.37,18.24,254636.1,615.06
1270,Kidney diseases,CHN,2009,MLE,55-59,41400000,6574.9,15.88,295077.3,712.75
1550,Falls,CHN,2009,MLE,55-59,41400000,5715.05,13.8,304878.1,736.42
670,Pancreas cancer,CHN,2009,MLE,55-59,41400000,5473.11,13.22,183700.5,443.72
620,Mouth and oropharynx cancers,CHN,2009,MLE,55-59,41400000,5043.45,12.18,172867.6,417.55
800,Diabetes mellitus,CHN,2009,MLE,55-59,41400000,5042,12.18,544860.1,1316.09
1120,Hypertensive heart disease,CHN,2009,MLE,55-59,41400000,4798,11.59,179337.8,433.18
760,"Lymphomas, multiple myeloma",CHN,2009,MLE,55-59,41400000,3625.03,8.76,124285.7,300.21
30,Tuberculosis,CHN,2009,MLE,55-59,41400000,3583.31,8.66,145592.3,351.67
751,Brain and nervous system cancers,CHN,2009,MLE,55-59,41400000,3393.52,8.2,114307.4,276.1
390,Lower respiratory infections,CHN,2009,MLE,55-59,41400000,2970.14,7.17,100919.3,243.77
1110,Rheumatic heart disease,CHN,2009,MLE,55-59,41400000,2786.31,6.73,100799.8,243.48
770,Leukaemia,CHN,2009,MLE,55-59,41400000,2748.95,6.64,94657.04,228.64
1575,Exposure to mechanical forces,CHN,2009,MLE,55-59,41400000,2470.53,5.97,110832.9,267.71
100,HIV/AIDS,CHN,2009,MLE,55-59,41400000,2451,5.92,85010.45,205.34
1220,Peptic ulcer disease,CHN,2009,MLE,55-59,41400000,2401.18,5.8,84420.02,203.91
860,Alcohol use disorders,CHN,2009,MLE,55-59,41400000,2317.9,5.6,186017.1,449.32
950,Alzheimer disease and other dementias,CHN,2009,MLE,55-59,41400000,2311.44,5.58,114376.9,276.27
1570,Drowning,CHN,2009,MLE,55-59,41400000,1833.3,4.43,62496.74,150.96
753,Larynx cancer,CHN,2009,MLE,55-59,41400000,1649.54,3.98,57181.25,138.12
745,Kidney cancer,CHN,2009,MLE,55-59,41400000,1545.1,3.73,53050.82,128.14
750,Bladder cancer,CHN,2009,MLE,55-59,41400000,1511.94,3.65,53701.43,129.71
752,Gallbladder and biliary tract cancer,CHN,2009,MLE,55-59,41400000,1494.13,3.61,50235.08,121.34
1540,Poisonings,CHN,2009,MLE,55-59,41400000,1406.21,3.4,48131.17,116.26
740,Prostate cancer,CHN,2009,MLE,55-59,41400000,1400.72,3.38,50756.1,122.6
1150,"Cardiomyopathy, myocarditis, endocarditis",CHN,2009,MLE,55-59,41400000,1308.36,3.16,45975.29,111.05
1241,Gastritis and duodenitis,CHN,2009,MLE,55-59,41400000,874.07,2.11,54270.64,131.09
960,Parkinson disease,CHN,2009,MLE,55-59,41400000,818.19,1.98,45667.01,110.31
320,Rabies,CHN,2009,MLE,55-59,41400000,768.02,1.86,25596.2,61.83
1190,Asthma,CHN,2009,MLE,55-59,41400000,744.05,1.8,43710.61,105.58
690,Melanoma and other skin cancers,CHN,2009,MLE,55-59,41400000,643.57,1.55,21789.27,52.63
1620,Interpersonal violence,CHN,2009,MLE,55-59,41400000,574.28,1.39,52773.27,127.47
1248,Pancreatitis,CHN,2009,MLE,55-59,41400000,521.49,1.26,18820.68,45.46
970,Epilepsy,CHN,2009,MLE,55-59,41400000,474.8,1.15,42970.44,103.79
870,Drug use disorders,CHN,2009,MLE,55-59,41400000,438.27,1.06,55920.87,135.07
754,Thyroid cancer,CHN,2009,MLE,55-59,41400000,416.1,1.01,14679.35,35.46
1560,"Fire, heat and hot substances",CHN,2009,MLE,55-59,41400000,418.32,1.01,27410.9,66.21
1242,Paralytic ileus and intestinal obstruction,CHN,2009,MLE,55-59,41400000,407.07,0.98,14551.94,35.15
1246,Gallbladder and biliary diseases,CHN,2009,MLE,55-59,41400000,350.52,0.85,66860.63,161.5
700,Breast cancer,CHN,2009,MLE,55-59,41400000,330.17,0.8,11503.18,27.79
190,Acute hepatitis B,CHN,2009,MLE,55-59,41400000,261.16,0.63,11455.6,27.67
755,Mesothelioma,CHN,2009,MLE,55-59,41400000,253.64,0.61,8540.96,20.63
1350,Rheumatoid arthritis,CHN,2009,MLE,55-59,41400000,245.78,0.59,26904.01,64.99
1400,Congenital anomalies,CHN,2009,MLE,55-59,41400000,223.46,0.54,35876.84,86.66
170,Meningitis,CHN,2009,MLE,55-59,41400000,220.46,0.53,8098.23,19.56
110,Diarrhoeal diseases,CHN,2009,MLE,55-59,41400000,198.61,0.48,29208.48,70.55
1244,Inflammatory bowel disease,CHN,2009,MLE,55-59,41400000,156.33,0.38,11661.44,28.17
1290,Urolithiasis,CHN,2009,MLE,55-59,41400000,138.41,0.33,9203.92,22.23
1330,Skin diseases,CHN,2009,MLE,55-59,41400000,126.13,0.3,91648.67,221.37
980,Multiple sclerosis,CHN,2009,MLE,55-59,41400000,125.23,0.3,4536.11,10.96
180,Encephalitis,CHN,2009,MLE,55-59,41400000,109.3,0.26,6794.12,16.41
550,Protein-energy malnutrition,CHN,2009,MLE,55-59,41400000,100.82,0.24,26261.01,63.43
811,Thalassaemias,CHN,2009,MLE,55-59,41400000,87.72,0.21,12156.69,29.36
400,Upper respiratory infections,CHN,2009,MLE,55-59,41400000,74.68,0.18,23607.85,57.02
1240,Appendicitis,CHN,2009,MLE,55-59,41400000,69.16,0.17,2901.61,7.01
160,Tetanus,CHN,2009,MLE,55-59,41400000,49.84,0.12,1665.67,4.02
742,Testicular cancer,CHN,2009,MLE,55-59,41400000,41.4,0.1,1570.94,3.79
250,Schistosomiasis,CHN,2009,MLE,55-59,41400000,37.76,0.09,4233.11,10.22
1630,Collective violence and legal intervention,CHN,2009,MLE,55-59,41400000,29.03,0.07,1210.88,2.92
1580,Natural disasters,CHN,2009,MLE,55-59,41400000,25.66,0.06,3555.24,8.59
205,Acute hepatitis E,CHN,2009,MLE,55-59,41400000,22.72,0.05,830.3,2.01
285,Cysticercosis,CHN,2009,MLE,55-59,41400000,12.79,0.03,18425.23,44.51
50,Syphilis,CHN,2009,MLE,55-59,41400000,11.48,0.03,845.47,2.04
200,Acute hepatitis C,CHN,2009,MLE,55-59,41400000,10.21,0.02,349.47,0.84
295,Echinococcosis,CHN,2009,MLE,55-59,41400000,8.17,0.02,741.47,1.79
130,Whooping cough,CHN,2009,MLE,55-59,41400000,5.77,0.01,210.06,0.51
140,Diphtheria,CHN,2009,MLE,55-59,41400000,1.41,0,47.15,0.11
150,Measles,CHN,2009,MLE,55-59,41400000,0.88,0,30.37,0.07
60,Chlamydia,CHN,2009,MLE,55-59,41400000,0,0,495.92,1.2
70,Gonorrhoea,CHN,2009,MLE,55-59,41400000,0.8,0,338.76,0.82
80,Trichomoniasis,CHN,2009,MLE,55-59,41400000,0,0,141.45,0.34
85,Genital herpes,CHN,2009,MLE,55-59,41400000,0,0,1189.17,2.87
186,Acute hepatitis A,CHN,2009,MLE,55-59,41400000,0,0,231.13,0.56
220,Malaria,CHN,2009,MLE,55-59,41400000,0.19,0,16.7,0.04
230,African trypanosomiasis,CHN,2009,MLE,55-59,41400000,0,0,0,0
240,Chagas disease,CHN,2009,MLE,55-59,41400000,0,0,0,0
300,Dengue,CHN,2009,MLE,55-59,41400000,0.33,0,708.25,1.71
310,Trachoma,CHN,2009,MLE,55-59,41400000,0,0,760.9,1.84
315,Yellow fever,CHN,2009,MLE,55-59,41400000,0,0,0,0
260,Leishmaniasis,CHN,2009,MLE,55-59,41400000,0,0,0.52,0
270,Lymphatic filariasis,CHN,2009,MLE,55-59,41400000,0,0,0,0
280,Onchocerciasis,CHN,2009,MLE,55-59,41400000,0,0,0,0
410,Otitis media,CHN,2009,MLE,55-59,41400000,0.18,0,9510.95,22.97
